"Data Source","World Development Indicators",

"Last Updated Date","2023-10-26",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Nepal","NPL","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.5","","44.2786064147949","","42.7860679626465","","24.8756217956543","22.3880596160889","17.3076915740967","14.4230766296387","23.0769233703613","30.769229888916","32.211540222168","33.6492881774902","33.6492881774902","32.3943672180176","28.1690139770508","30.5164318084717","33.0049247741699","32.019702911377","37.9310340881348","39.9014778137207","39.8058242797852","39.613525390625","42.512077331543","42.9951705932617","44.9275360107422",
"Nauru","NRU","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76","","77.1144256591797","","75.1243743896484","","73.6318435668945","84.5771179199219","83.1730804443359","82.211540222168","83.6538467407227","82.211540222168","84.1346130371094","84.3601913452148","82.4644546508789","84.0375595092773","84.0375595092773","82.1596221923828","71.9211807250977","65.0246276855469","64.0394058227539","63.5467987060547","63.5922317504883","61.835750579834","62.8019332885742","61.3526573181152","66.6666641235352",
"New Zealand","NZL","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","99.0049743652344","","100","","98.0099487304688","100","96.1538467407227","98.0769195556641","97.5961532592773","97.5961532592773","97.1153869628906","97.1563949584961","97.1563949584961","98.1220626831055","97.6525802612305","97.6525802612305","96.5517272949219","98.0295562744141","98.0295562744141","98.5221710205078","99.5145645141602","98.0676345825195","99.0338134765625","99.0338134765625","99.5169067382813",
"OECD members","OED","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","","22.3880596160889","","26.8656711578369","","26.3681583404541","25.3731346130371","28.8461532592773","22.115385055542","16.8269233703613","17.7884616851807","17.7884616851807","16.1137447357178","18.0094795227051","18.7793426513672","16.9014091491699","17.3708915710449","19.2118225097656","20.6896553039551","19.7044334411621","19.2118225097656","19.4174766540527","16.9082126617432","16.9082126617432","15.9420289993286","17.8743953704834",
"Other small states","OSS","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.5","","33.3333320617676","","12.93532371521","","15.9203977584839","14.9253730773926","16.8269233703613","20.6730766296387","24.519229888916","21.1538467407227","25.480770111084","24.1706161499023","27.488151550293","25.8215961456299","24.8826293945313","25.3521118164063","27.0935955047607","27.0935955047607","27.5862064361572","28.0788173675537","25.2427177429199","22.7053146362305","23.6714973449707","25.1207733154297","25.1207733154297",
"Panama","PAN","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55","","63.6815910339355","","66.1691513061523","","67.164176940918","63.6815910339355","64.9038467407227","62.980770111084","66.3461532592773","66.8269195556641","66.8269195556641","67.2985763549805","64.9289093017578","64.7887344360352","62.4413146972656","61.0328636169434","63.5467987060547","66.0098495483398","64.5320205688477","64.0394058227539","66.9902877807617","66.1835784912109","64.2512054443359","62.3188400268555","62.3188400268555",
"Peru","PER","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.5","","31.343282699585","","36.8159217834473","","54.7263679504395","51.243782043457","45.6730766296387","50","50.961540222168","51.4423065185547","52.4038467407227","51.1848335266113","52.6066360473633","53.521125793457","54.4600944519043","52.1126747131348","54.679801940918","54.679801940918","55.1724128723145","55.1724128723145","54.3689308166504","55.0724639892578","55.5555572509766","53.6231880187988","49.7584533691406",
"Philippines","PHL","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.5","","62.1890563964844","","56.7164192199707","","53.7313423156738","52.7363166809082","50.480770111084","50.480770111084","44.230770111084","45.1923065185547","44.230770111084","46.9194297790527","47.8672981262207","48.3568077087402","47.8873252868652","48.8262901306152","52.709358215332","51.2315254211426","51.2315254211426","48.7684745788574","47.5728149414063","45.4106292724609","41.062801361084","40.0966186523438","43.961353302002",
"Palau","PLW","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.5","","83.0845794677734","","84.5771179199219","","82.0895538330078","89.0547256469727","87.9807662963867","87.9807662963867","89.4230804443359","89.4230804443359","89.9038467407227","89.5734634399414","89.0995254516602","89.6713638305664","89.2018814086914","89.2018814086914","88.6699523925781","88.6699523925781","89.6551742553711","89.1625595092773","86.4077682495117","81.6425094604492","82.6086959838867","81.6425094604492","81.6425094604492",
"Papua New Guinea","PNG","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.5","","51.243782043457","","50.2487564086914","","44.7761192321777","41.7910461425781","36.0576934814453","38.9423065185547","46.6346168518066","50","48.5576934814453","47.3933639526367","48.8151664733887","47.8873252868652","46.478874206543","47.8873252868652","49.7536964416504","49.2610855102539","50.7389144897461","51.7241363525391","50","50.2415466308594","47.3429946899414","47.8260879516602","46.8599052429199",
"Poland","POL","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","","81.0945281982422","","81.0945281982422","","80.5970153808594","79.1044769287109","82.211540222168","78.3653869628906","73.5576934814453","73.0769195556641","75.961540222168","80.0947875976563","80.0947875976563","80.2816925048828","82.6291046142578","79.3427200317383","82.2660064697266","81.7733993530273","74.3842391967773","72.4137954711914","70.8737869262695","69.5652160644531","66.1835784912109","63.7681159973145","65.2173919677734",
"Pre-demographic dividend","PRE","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83","","83.5820922851563","","83.5820922851563","","75.1243743896484","75.6218872070313","76.9230804443359","80.288459777832","87.0192337036133","86.538459777832","87.0192337036133","72.511848449707","72.9857788085938","69.0140838623047","68.5446014404297","67.6056365966797","71.4285736083984","59.1133003234863","60.5911331176758","63.0541877746582","63.1067962646484","61.3526573181152","61.835750579834","61.835750579834","60.386474609375",
"Korea, Dem. People's Rep.","PRK","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","0","","0","","0","0","0.480769217014313","0.961538434028625","0","0","0","0","0","0","0.469483554363251","0","0.492610841989517","0.492610841989517","0","0","0","0","0","0","0",
"Portugal","PRT","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.5","","94.5273666381836","","92.0398025512695","","91.0447769165039","93.0348281860352","92.3076934814453","91.8269195556641","90.3846130371094","90.3846130371094","89.4230804443359","86.7298583984375","83.8862533569336","84.5070419311523","81.2206573486328","82.6291046142578","82.7586212158203","84.7290649414063","86.2068939208984","88.6699523925781","87.8640747070313","88.4057998657227","89.3719787597656","89.3719787597656","89.8550720214844",
"Paraguay","PRY","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46","","42.2885589599609","","31.8407955169678","","35.8208961486816","37.8109436035156","34.1346168518066","35.5769233703613","37.5","42.788459777832","44.711540222168","43.6018943786621","45.971565246582","46.0093879699707","44.6009407043457","44.6009407043457","45.320198059082","44.8275871276855","44.3349761962891","44.3349761962891","48.5436897277832","48.3091773986816","48.3091773986816","46.8599052429199","47.8260879516602",
"West Bank and Gaza","PSE","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.5","","28.8557205200195","","25.8706474304199","","24.3781089782715","24.3781089782715","26.9230766296387","26.9230766296387","33.1730766296387","28.365385055542","24.0384616851807","21.3270149230957","26.0663509368896","19.7183094024658","20.6572761535645","22.5352115631104","22.660099029541","21.674877166748","18.7192115783691","21.674877166748","22.3300971984863","20.7729473114014","17.3913040161133","19.3236713409424","21.2560386657715",
"Pacific island small states","PSS","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.5","","26.8656711578369","","29.3532333374023","","27.3631839752197","27.8606967926025","35.5769233703613","32.6923065185547","25","19.7115383148193","18.75","19.4312801361084","18.9573459625244","17.3708915710449","21.1267604827881","20.1877937316895","16.7487678527832","16.7487678527832","16.2561569213867","15.2709360122681","14.0776700973511","13.5265703201294","14.0096616744995","17.3913040161133","20.2898559570313",
"Romania","ROU","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.5","","60.6965179443359","","63.6815910339355","","60.6965179443359","57.7114410400391","60.0961532592773","61.0576934814453","62.980770111084","61.0576934814453","62.019229888916","60.1895751953125","59.2417068481445","58.6854476928711","57.7464790344238","57.7464790344238","60.5911331176758","63.5467987060547","65.5172424316406","67.4876861572266","65.5339813232422","64.2512054443359","65.2173919677734","64.2512054443359","63.7681159973145",
"Russian Federation","RUS","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.5","","36.8159217834473","","37.8109436035156","","36.3184089660645","32.3383102416992","30.769229888916","27.4038467407227","22.115385055542","22.5961532592773","22.5961532592773","23.222749710083","23.6966819763184","24.4131450653076","19.2488269805908","18.7793426513672","20.6896553039551","20.1970443725586","17.7339897155762","18.7192115783691","18.9320392608643","17.8743953704834","20.2898559570313","19.8067626953125","14.4927539825439",
"Rwanda","RWA","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.5","","9.95024871826172","","6.96517419815063","","7.46268653869629","10.4477615356445","8.65384578704834","13.4615383148193","13.4615383148193","11.057692527771","12.0192308425903","11.8483409881592","11.8483409881592","11.7370891571045","13.6150236129761","15.023473739624","17.2413787841797","17.2413787841797","15.7635469436646","16.7487678527832","16.5048542022705","18.8405799865723","18.8405799865723","22.2222213745117","22.7053146362305",
"South Asia","SAS","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","","5.47263669967651","","5.97014904022217","","3.98009943962097","5.47263669967651","10.0961542129517","6.25","3.8461537361145","5.76923084259033","4.32692289352417","3.3175356388092","3.79146909713745","2.3474178314209","2.81690144538879","2.81690144538879","2.95566511154175","3.44827580451965","4.92610836029053","5.9113302230835","5.33980560302734","5.31400966644287","5.31400966644287","6.28019332885742","7.72946882247925",
"Sudan","SDN","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","","2.48756217956543","","2.48756217956543","","6.96517419815063","4.97512435913086","4.32692289352417","4.32692289352417","6.25","6.73076915740967","6.25","6.16113758087158","4.26540279388428","4.22535228729248","3.75586843490601","3.75586843490601","3.94088673591614","3.94088673591614","3.44827580451965","2.46305418014526","2.91262125968933","5.79710149765015","9.66183567047119","10.1449279785156","7.24637699127197",
"Senegal","SEN","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54","","49.2537307739258","","54.7263679504395","","59.7014923095703","56.7164192199707","56.25","53.3653831481934","48.5576934814453","40.8653831481934","40.8653831481934","38.8625602722168","37.4407577514648","40.3755874633789","49.2957763671875","51.6431922912598","58.1280784606934","57.6354675292969","57.6354675292969","57.1428565979004","54.8543701171875","54.1062812805176","55.0724639892578","54.5893707275391","54.1062812805176",
"Singapore","SGP","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.5","","53.233829498291","","53.7313423156738","","51.7412948608398","47.2636833190918","52.4038467407227","55.288459777832","34.1346168518066","35.5769233703613","35.0961532592773","40.7582931518555","40.2843589782715","45.0704231262207","51.6431922912598","50.7042236328125","45.8128089904785","41.3793106079102","40.8866996765137","41.3793106079102","41.262134552002","39.1304359436035","38.164249420166","40.5797119140625","44.4444427490234",
"Solomon Islands","SLB","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.5","","71.1442794799805","","55.7213935852051","","60.1990051269531","58.7064666748047","37.5","47.1153831481934","47.1153831481934","48.5576934814453","49.519229888916","53.554500579834","49.7630348205566","49.2957763671875","48.3568077087402","48.3568077087402","56.1576347351074","58.1280784606934","62.5615768432617","62.5615768432617","59.2233009338379","62.3188400268555","59.9033813476563","59.4202880859375","58.4541053771973",
"Sierra Leone","SLE","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","","13.9303483963013","","11.4427862167358","","31.8407955169678","39.3034820556641","39.4230766296387","31.25","35.0961532592773","38.9423065185547","43.75","40.2843589782715","42.1800956726074","40.8450698852539","37.0892028808594","36.6197166442871","38.4236450195313","37.4384231567383","39.9014778137207","40.3940887451172","38.3495140075684","40.0966186523438","41.5458946228027","44.9275360107422","41.5458946228027",
"El Salvador","SLV","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.5","","49.7512435913086","","51.243782043457","","52.7363166809082","52.2388076782227","50","48.0769233703613","51.4423065185547","50.480770111084","50.961540222168","49.7630348205566","50.7108993530273","50.7042236328125","46.948356628418","47.417839050293","51.2315254211426","51.7241363525391","53.2019691467285","52.2167472839355","48.0582542419434","50.7246360778809","50.7246360778809","45.4106292724609","36.7149772644043",
"San Marino","SMR","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.5","","90.5472640991211","","91.0447769165039","","89.0547256469727","88.059700012207","86.0576934814453","86.0576934814453","88.461540222168","88.461540222168","88.461540222168","88.6255950927734","88.1516571044922","89.2018814086914","89.2018814086914","88.7323913574219","87.1921157836914","87.6847305297852","88.1773376464844","88.1773376464844","86.4077682495117","86.4734268188477","85.5072479248047","84.0579681396484","88.8888854980469",
"Somalia","SOM","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5","","1.99004971981049","","3.48258709907532","","7.96019887924194","3.98009943962097","1.92307686805725","3.8461537361145","4.32692289352417","3.8461537361145","3.36538457870483","2.36966824531555","2.36966824531555","1.877934217453","1.4084507226944","1.4084507226944","0.985221683979034","1.47783255577087","2.46305418014526","3.94088673591614","3.39805817604065","2.89855074882507","1.93236720561981","1.93236720561981","2.89855074882507",
"Serbia","SRB","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","","19.4029846191406","","30.348258972168","","48.756217956543","44.2786064147949","43.269229888916","43.269229888916","54.3269233703613","56.730770111084","56.730770111084","57.3459701538086","55.9241714477539","56.3380279541016","56.3380279541016","57.2769966125488","55.6650238037109","55.1724128723145","53.694580078125","49.7536964416504","45.1456298828125","43.961353302002","40.5797119140625","41.062801361084","42.512077331543",
"Sub-Saharan Africa (excluding high income)","SSA","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.4929580688477","10.3286380767822","8.92018795013428","4.92610836029053","5.41871929168701","3.94088673591614","2.95566511154175","1.45631062984467","1.93236720561981","2.4154589176178","2.4154589176178","3.38164258003235",
"Sub-Saharan Africa","SSF","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61","","64.1791076660156","","64.1791076660156","","64.6766204833984","56.2189064025879","52.8846168518066","53.8461532592773","55.769229888916","53.8461532592773","53.8461532592773","54.502368927002","53.554500579834","55.8685455322266","55.8685455322266","54.9295768737793","58.6206893920898","57.1428565979004","57.1428565979004","56.6502456665039","50.970874786377","59.9033813476563","57.487922668457","57.9710159301758","57.487922668457",
"Suriname","SUR","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.5","","55.7213935852051","","61.6915435791016","","63.1840782165527","59.7014923095703","53.8461532592773","54.8076934814453","62.019229888916","65.3846130371094","67.3076934814453","59.2417068481445","58.7677726745605","59.1549301147461","58.6854476928711","59.1549301147461","64.5320205688477","59.6059112548828","61.0837440490723","60.5911331176758","57.2815551757813","59.4202880859375","59.4202880859375","58.4541053771973","58.937198638916",
"Slovak Republic","SVK","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67","","68.1592025756836","","72.6368179321289","","74.6268692016602","74.6268692016602","79.3269195556641","74.038459777832","76.4423065185547","75.4807662963867","74.038459777832","72.9857788085938","74.8815155029297","76.0563354492188","77.4647903442383","76.5258178710938","75.8620681762695","76.3546829223633","76.3546829223633","76.3546829223633","75.2427215576172","74.3961334228516","74.8792266845703","75.8454132080078","75.3623199462891",
"Slovenia","SVN","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.5","","87.5621871948242","","83.0845794677734","","85.0746231079102","85.572135925293","84.6153869628906","83.1730804443359","85.0961532592773","83.1730804443359","80.7692337036133","81.9905242919922","81.5165863037109","81.6901397705078","78.4037551879883","79.8122100830078","75.3694610595703","78.3251266479492","80.2955627441406","81.2807846069336","78.6407775878906","78.7439651489258","77.2946853637695","76.328498840332","77.7777786254883",
"Sweden","SWE","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.5","","98.0099487304688","","98.5074615478516","","98.5074615478516","98.0099487304688","99.038459777832","96.6346130371094","96.6346130371094","98.5576934814453","98.5576934814453","98.5782012939453","98.1042633056641","99.530517578125","99.530517578125","99.06103515625","99.5073928833008","99.5073928833008","99.5073928833008","99.5073928833008","98.0582504272461","99.0338134765625","97.101448059082","97.101448059082","96.6183547973633",
"Eswatini","SWZ","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.5","","12.93532371521","","8.4577112197876","","9.95024871826172","6.96517419815063","7.692307472229","8.17307662963867","12.0192308425903","10.0961542129517","11.5384616851807","12.3222751617432","12.3222751617432","12.2065725326538","13.1455402374268","13.1455402374268","10.3448276519775","9.85221672058105","8.3743839263916","8.86699485778809","11.1650485992432","12.5603866577148","13.043478012085","13.5265703201294","14.9758453369141",
"Sint Maarten (Dutch part)","SXM","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.5","","54.7263679504395","","52.2388076782227","","52.2388076782227","50.7462692260742","59.1346168518066","56.25","50","49.038459777832","47.5961532592773","49.2891006469727","52.1327018737793","49.7652587890625","51.1737098693848","49.2957763671875","47.290641784668","49.7536964416504","50.2463035583496","53.694580078125","53.8834953308105","57.0048294067383","60.386474609375","66.1835784912109","64.7342987060547",
"Syrian Arab Republic","SYR","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","","6.96517419815063","","5.47263669967651","","5.47263669967651","5.97014904022217","7.21153831481934","7.21153831481934","4.807692527771","4.32692289352417","4.807692527771","5.68720388412476","4.7393364906311","3.75586843490601","3.28638505935669","3.28638505935669","3.44827580451965","2.95566511154175","1.47783255577087","1.97044336795807","1.94174754619598","1.44927537441254","1.44927537441254","0.966183602809906","0.966183602809906",
"Turks and Caicos Islands","TCA","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","","19.9004974365234","","19.9004974365234","","21.3930339813232","17.412935256958","13.942307472229","9.13461494445801","8.65384578704834","8.65384578704834","8.65384578704834","9.00473976135254","10.4265403747559","10.7981224060059","9.85915470123291","10.3286380767822","10.837438583374","11.3300495147705","11.822660446167","11.822660446167","8.73786449432373","9.17874431610107","11.1111106872559","11.5942029953003","8.21256065368652",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5","","14.4278602600098","","13.4328355789185","","10.4477615356445","13.4328355789185","13.4615383148193","12.9807691574097","14.9038457870483","17.3076915740967","19.7115383148193","20.3791465759277","20.3791465759277","23.0046939849854","18.7793426513672","23.474178314209","26.1083736419678","27.5862064361572","31.5270938873291","29.0640392303467","26.2135925292969","27.0531406402588","27.5362319946289","26.0869560241699","27.5362319946289",
"Thailand","THA","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.5","","60.1990051269531","","63.1840782165527","","57.7114410400391","55.7213935852051","54.8076934814453","46.6346168518066","26.9230766296387","31.730770111084","30.769229888916","33.1753540039063","32.7014236450195","33.8028182983398","36.6197166442871","34.2723007202148","23.1527099609375","22.1674880981445","21.674877166748","21.1822662353516","19.9029121398926","23.6714973449707","26.0869560241699","27.0531406402588","31.4009666442871",
"Tajikistan","TJK","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","7.46268653869629","","10.4477615356445","","15.4228858947754","15.9203977584839","14.4230766296387","11.057692527771","9.13461494445801","10.5769233703613","10.0961542129517","10.4265403747559","8.53080558776855","9.85915470123291","8.45070457458496","6.1032862663269","6.89655160903931","5.9113302230835","5.9113302230835","4.92610836029053","4.85436916351318","3.86473441123962","3.86473441123962","3.38164258003235","3.86473441123962",
"Turkmenistan","TKM","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.5","","4.97512435913086","","3.98009943962097","","1.49253726005554","0.995024859905243","0.961538434028625","1.44230771064758","0.961538434028625","0.961538434028625","1.44230771064758","1.89573454856873","1.89573454856873","0.938967108726501","0","0.469483554363251","0","0","0.492610841989517","0.985221683979034","0.970873773097992","0.966183602809906","0.966183602809906","1.44927537441254","0.483091801404953",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","3.98009943962097","","47.2636833190918","","56.7164192199707","53.7313423156738","46.1538467407227","42.3076934814453","48.0769233703613","53.3653831481934","55.288459777832","52.6066360473633","49.2891006469727","53.9906120300293","53.521125793457","52.582160949707","50.7389144897461","54.1871910095215","54.1871910095215","57.6354675292969","57.7669906616211","58.937198638916","57.9710159301758","60.386474609375","61.3526573181152",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","","56.7164192199707","","55.2238807678223","","47.7611923217773","49.2537307739258","42.788459777832","49.038459777832","46.1538467407227","41.3461532592773","46.6346168518066","46.445499420166","56.3981056213379","56.8075103759766","58.2159614562988","62.9107971191406","69.4581298828125","70.9359588623047","68.9655151367188","67.9802932739258","70.3883514404297","67.1497573852539","70.0483093261719","71.9806747436523","71.9806747436523",
"South Asia (IDA & IBRD)","TSA","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
